Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: Three human figures standing near a parked vehicle outdoors at night; the vehicle engine area is warmer than surroundings.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a motorbike residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a motorbike residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; engine bay is warmer than surroundings; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; exhaust pipe is warmer than body shell; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; brake area is slightly warmer after movement; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; cabin window regions are mildly warm; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; metal fences remain cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; road surface is cooler than human bodies; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; bags and equipment stay cooler than hands; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; concrete walls remain cool; at night.
